title,platform,release_year,runtime,genre,budget,revenue,vote_average,vote_count
Private Network: Who Killed Manuel Buendía?,Netflix,2021.0,100.0,Documentaries,,,,
The Guide to the Perfect Family,Netflix,2021.0,102.0,Comedies,,,,
American Woman,Netflix,2019.0,87.0,Dramas,,,,
Bridgerton - The Afterparty,Netflix,2021.0,39.0,Movies,,,,
Day of Destiny,Netflix,2021.0,110.0,Children & Family Movies,,,,
Born to Play,Netflix,2020.0,93.0,Documentaries,,,,
American Ultra,Netflix,2015.0,96.0,Action & Adventure,28000000.0,27139524.0,6.0,1099.0
The Stand-Up,Netflix,2019.0,93.0,Stand-Up Comedy,,,,
The Tour,Netflix,2016.0,93.0,Comedies,,,,
Fear Street Part 2: 1978,Netflix,2021.0,111.0,Horror Movies,,,,
Finding Hubby,Netflix,2020.0,105.0,Comedies,,,,
How I Became a Superhero,Netflix,2021.0,101.0,Action & Adventure,,,,
Last Summer,Netflix,2021.0,102.0,Dramas,0.0,3.0,5.0,8.0
Last Summer,Netflix,2021.0,102.0,Dramas,0.0,0.0,7.0,10.0
Lee Su-geun: The Sense Coach,Netflix,2021.0,46.0,Stand-Up Comedy,,,,
Lethal Love,Netflix,2021.0,89.0,Thrillers,,,,
Ratchet and Clank,Netflix,2016.0,94.0,Children & Family Movies,,,,
Back to Q82,Netflix,2017.0,104.0,Comedies,,,,
Home Again,Netflix,2017.0,97.0,Comedies,,,,
Midnight Sun,Netflix,2018.0,91.0,Dramas,18000000.0,0.0,5.8,18.0
Midnight Sun,Netflix,2018.0,91.0,Dramas,0.0,0.0,6.9,9.0
Rock the Kasbah,Netflix,2015.0,106.0,Comedies,15000000.0,3020664.0,5.2,102.0
Awon Boyz,Netflix,2019.0,38.0,Documentaries,,,,
Brick Mansions,Netflix,2014.0,90.0,Action & Adventure,28000000.0,68896829.0,5.7,628.0
Clash,Netflix,2020.0,87.0,Dramas,0.0,0.0,4.9,8.0
Clash,Netflix,2020.0,87.0,Dramas,0.0,0.0,7.9,14.0
Major Grom: Plague Doctor,Netflix,2021.0,138.0,Action & Adventure,,,,
Mama Drama,Netflix,2020.0,105.0,Dramas,,,,
Tango With Me,Netflix,2010.0,104.0,Dramas,,,,
Therapy,Netflix,2020.0,85.0,Dramas,,,,
This Little Love Of Mine,Netflix,2021.0,92.0,International Movies,,,,
Three Thieves,Netflix,2019.0,108.0,Comedies,,,,
A Land Imagined,Netflix,2019.0,95.0,Dramas,,,,
Har Kisse Ke Hisse: Kaamyaab,Netflix,2020.0,105.0,Dramas,,,,
Rehmataan,Netflix,2012.0,116.0,Dramas,,,,
Return of the Prodigal Son,Netflix,1976.0,124.0,Dramas,,,,
Rise: Ini Kalilah,Netflix,2018.0,101.0,Dramas,,,,
Si Doel the Movie 2,Netflix,2019.0,95.0,Dramas,,,,
Truckbhar Swapna,Netflix,2018.0,128.0,Comedies,,,,
Ujala,Netflix,1959.0,143.0,Dramas,,,,
Fear Street Part 1: 1994,Netflix,2021.0,107.0,Horror Movies,,,,
Haseen Dillruba,Netflix,2021.0,136.0,International Movies,,,,
Holiday on Mars,Netflix,2020.0,94.0,Comedies,,,,
RattleSnake - The Ahanna Story,Netflix,2020.0,136.0,Dramas,,,,
Snowpiercer,Netflix,2013.0,126.0,Action & Adventure,39200000.0,86758912.0,6.7,2910.0
The 8th Night,Netflix,2021.0,116.0,Horror Movies,,,,
Winchester,Netflix,2018.0,100.0,Horror Movies,,,,
6 Bullets,Netflix,2012.0,115.0,Action & Adventure,10000000.0,0.0,5.5,91.0
Air Force One,Netflix,1997.0,125.0,Action & Adventure,85000000.0,315156409.0,6.2,859.0
Audible,Netflix,2021.0,39.0,Documentaries,,,,
Austin Powers in Goldmember,Netflix,2002.0,94.0,Action & Adventure,63000000.0,296655431.0,5.9,997.0
Austin Powers: International Man of Mystery,Netflix,1997.0,90.0,Comedies,16500000.0,67683989.0,6.5,1033.0
Austin Powers: The Spy Who Shagged Me,Netflix,1999.0,95.0,Action & Adventure,33000000.0,310940086.0,6.1,1034.0
Boogie Nights,Netflix,1997.0,155.0,Comedies,15000000.0,43101594.0,7.5,812.0
Charlie's Angels,Netflix,2000.0,98.0,Action & Adventure,92000000.0,264105545.0,5.6,1253.0
Congo,Netflix,1995.0,108.0,Action & Adventure,50000000.0,152022101.0,5.0,214.0
Dennis the Menace,Netflix,1993.0,96.0,Children & Family Movies,35000000.0,117270765.0,5.5,280.0
Dreamy Eyes,Netflix,2019.0,117.0,Dramas,,,,
Dynasty Warriors,Netflix,2021.0,118.0,Action & Adventure,,,,
Hampstead,Netflix,2019.0,103.0,Comedies,0.0,0.0,7.3,9.0
Kung Fu Panda,Netflix,2008.0,94.0,Children & Family Movies,130000000.0,631744560.0,6.9,3231.0
Kung Fu Panda 2,Netflix,2011.0,93.0,Children & Family Movies,150000000.0,665692281.0,6.7,1925.0
Life as We Know It,Netflix,2010.0,115.0,Comedies,38000000.0,105610124.0,6.6,873.0
Mary Magdalene,Netflix,2019.0,120.0,Dramas,,,,
Memoirs of a Geisha,Netflix,2005.0,145.0,Dramas,85000000.0,162242962.0,7.3,670.0
Midnight Run,Netflix,1988.0,126.0,Action & Adventure,30000000.0,38413606.0,7.2,241.0
Mobile Suit Gundam Hathaway,Netflix,2021.0,96.0,Action & Adventure,,,,
Mortal Kombat,Netflix,1995.0,101.0,Action & Adventure,18000000.0,122195920.0,5.4,452.0
Mother's Day,Netflix,2016.0,118.0,Comedies,0.0,0.0,5.4,28.0
Mother's Day,Netflix,2016.0,118.0,Comedies,11000000.0,0.0,6.3,126.0
Mother's Day,Netflix,2016.0,118.0,Comedies,25000000.0,48418160.0,5.8,391.0
No Strings Attached,Netflix,2011.0,109.0,Comedies,25000000.0,147780440.0,6.1,1367.0
Not Another Teen Movie,Netflix,2001.0,89.0,Comedies,16000000.0,66468332.0,5.5,444.0
Ophelia,Netflix,2018.0,106.0,Dramas,,,,
Pet Sematary 2,Netflix,1992.0,101.0,Horror Movies,,,,
Red Joan,Netflix,2019.0,101.0,Dramas,,,,
Seven Pounds,Netflix,2008.0,123.0,Dramas,55000000.0,168167691.0,7.5,2092.0
She's Out of My League,Netflix,2010.0,106.0,Comedies,20000000.0,49779728.0,5.9,544.0
Snow Day,Netflix,2000.0,89.0,Children & Family Movies,0.0,0.0,4.8,51.0
Star Trek,Netflix,2009.0,128.0,Action & Adventure,150000000.0,385680446.0,7.4,4574.0
Stuart Little,Netflix,1999.0,85.0,Children & Family Movies,133000000.0,300135367.0,5.8,998.0
Sword of Trust,Netflix,2019.0,89.0,Comedies,,,,
Talladega Nights: The Ballad of Ricky Bobby,Netflix,2006.0,108.0,Action & Adventure,72500000.0,162966177.0,6.2,497.0
The American,Netflix,2010.0,105.0,Dramas,20000000.0,65464324.0,5.8,488.0
The Best of Enemies,Netflix,2019.0,133.0,Dramas,0.0,0.0,7.3,2.0
The Game,Netflix,1997.0,129.0,Thrillers,50000000.0,109423648.0,7.5,1556.0
The Karate Kid,Netflix,1984.0,127.0,Action & Adventure,8000000.0,90815558.0,6.9,913.0
The Karate Kid,Netflix,1984.0,127.0,Action & Adventure,40000000.0,357852395.0,6.2,1675.0
The Karate Kid Part II,Netflix,1986.0,113.0,Action & Adventure,,,,
The Karate Kid Part III,Netflix,1989.0,112.0,Children & Family Movies,,,,
The Life of David Gale,Netflix,2003.0,130.0,Dramas,50000000.0,38955598.0,7.3,497.0
The Long Riders,Netflix,1980.0,100.0,Action & Adventure,10000000.0,15795189.0,6.6,50.0
The Queen,Netflix,2006.0,103.0,Dramas,15000000.0,123384128.0,6.8,344.0
The Queen,Netflix,2006.0,103.0,Dramas,0.0,0.0,5.0,1.0
The Strangers,Netflix,2008.0,85.0,Horror Movies,9000000.0,82391145.0,6.0,509.0
The Sum of All Fears,Netflix,2002.0,124.0,Action & Adventure,68000000.0,193000000.0,5.9,447.0
The Tourist,Netflix,2010.0,103.0,Action & Adventure,100000000.0,278731369.0,6.0,1744.0
Underworld,Netflix,2003.0,121.0,Action & Adventure,0.0,0.0,6.0,1.0
Underworld,Netflix,2003.0,121.0,Action & Adventure,22000000.0,95708457.0,6.6,2556.0
Underworld,Netflix,2003.0,121.0,Action & Adventure,0.0,0.0,7.4,8.0
Underworld: Awakening,Netflix,2012.0,89.0,Action & Adventure,70000000.0,160112671.0,6.1,1885.0
Underworld: Rise of the Lycans,Netflix,2009.0,92.0,Action & Adventure,35000000.0,91353501.0,6.2,1447.0
Voiceless,Netflix,2020.0,112.0,Dramas,,,,
What Dreams May Come,Netflix,1998.0,114.0,Dramas,85000000.0,71485043.0,6.8,596.0
Why Do Fools Fall in Love,Netflix,1998.0,116.0,Dramas,0.0,12413650.0,6.4,12.0
Working Title,Netflix,2019.0,110.0,Dramas,,,,
America: The Motion Picture,Netflix,2021.0,98.0,Action & Adventure,,,,
Deranged,Netflix,2020.0,98.0,Dramas,200000.0,0.0,5.6,26.0
Deranged,Netflix,2020.0,98.0,Dramas,0.0,0.0,4.1,7.0
Deranged,Netflix,2020.0,98.0,Dramas,0.0,0.0,6.5,24.0
Lying and Stealing,Netflix,2019.0,100.0,Thrillers,,,,
Mommy Issues,Netflix,2021.0,90.0,Comedies,,,,
Prime Time,Netflix,2021.0,92.0,Dramas,,,,
A Way Back Home,Netflix,2020.0,82.0,Dramas,,,,
Killing Them Softly,Netflix,2012.0,97.0,Dramas,15000000.0,37930465.0,5.8,751.0
Wanted,Netflix,2019.0,90.0,Comedies,75000000.0,258270008.0,6.4,2583.0
Wanted,Netflix,2019.0,90.0,Comedies,75.0,134.0,5.2,32.0
Wanted,Netflix,2019.0,90.0,Comedies,0.0,0.0,7.5,2.0
Into the Wind,Netflix,2018.0,76.0,Dramas,,,,
Wonder Boy,Netflix,2019.0,83.0,Documentaries,,,,
Here Comes the Rain,Netflix,2010.0,101.0,Dramas,,,,
The Ice Road,Netflix,2021.0,109.0,Action & Adventure,,,,
Sisters on Track,Netflix,2021.0,97.0,Documentaries,,,,
The Seventh Day,Netflix,2021.0,87.0,Horror Movies,,,,
Good on Paper,Netflix,2021.0,94.0,Comedies,,,,
Murder by the Coast,Netflix,2021.0,89.0,Documentaries,,,,
The House of Flowers: The Movie,Netflix,2021.0,88.0,Comedies,,,,
Broken,Netflix,2019.0,108.0,Dramas,810000.0,0.0,4.8,15.0
Broken,Netflix,2019.0,108.0,Dramas,0.0,0.0,6.5,86.0
Broken,Netflix,2019.0,108.0,Dramas,0.0,0.0,6.6,15.0
O Vendedor de Sonhos,Netflix,2016.0,96.0,Dramas,,,,
Osuofia in London,Netflix,2003.0,84.0,Comedies,,,,
Osuofia in London II,Netflix,2004.0,70.0,Comedies,,,,
#Selfie,Netflix,2014.0,125.0,Comedies,,,,
#Selfie 69,Netflix,2016.0,119.0,Comedies,,,,
Love Is a Story,Netflix,2015.0,105.0,International Movies,,,,
Mobile Suit Gundam II: Soldiers of Sorrow,Netflix,1981.0,133.0,Action & Adventure,0.0,0.0,6.8,9.0
Mobile Suit Gundam III: Encounters in Space,Netflix,1982.0,140.0,Action & Adventure,0.0,0.0,6.5,10.0
Mobile Suit Gundam: Char's Counterattack,Netflix,1988.0,120.0,Action & Adventure,0.0,0.0,7.1,13.0
A Family,Netflix,2021.0,135.0,Dramas,0.0,0.0,6.0,5.0
Fatherhood,Netflix,2021.0,111.0,Dramas,,,,
Jagame Thandhiram,Netflix,2021.0,159.0,Action & Adventure,,,,
Kambili: The Whole 30 Yards,Netflix,2020.0,119.0,Comedies,,,,
Mobile Suit Gundam I,Netflix,1981.0,139.0,Action & Adventure,,,,
Rurouni Kenshin: The Final,Netflix,2021.0,137.0,Action & Adventure,,,,
Ali & Ratu Ratu Queens,Netflix,2021.0,101.0,Comedies,,,,
Aziza,Netflix,2019.0,13.0,Comedies,,,,
Besieged Bread,Netflix,2015.0,12.0,Dramas,,,,
Fan Girl,Netflix,2020.0,101.0,Dramas,0.0,0.0,5.3,14.0
Red Snow,Netflix,2019.0,96.0,Dramas,,,,
Silver Linings Playbook,Netflix,2012.0,122.0,Comedies,21000000.0,205738714.0,7.0,4840.0
A Man For The Week End,Netflix,2018.0,95.0,Comedies,,,,
Biking Borders,Netflix,2019.0,89.0,Documentaries,,,,
Lowriders,Netflix,2016.0,98.0,Dramas,916000.0,2403885.0,7.0,20.0
Security,Netflix,2021.0,119.0,Dramas,15000000.0,0.0,6.0,113.0
Silver Skates,Netflix,2020.0,138.0,Action & Adventure,,,,
FTA,Netflix,1972.0,104.0,Documentaries,0.0,0.0,6.0,1.0
Headspace: Unwind Your Mind,Netflix,2021.0,273.0,Documentaries,,,,
Life of Crime,Netflix,2013.0,101.0,Comedies,12000000.0,265452.0,5.5,144.0
Rogue Warfare: Death of a Nation,Netflix,2020.0,99.0,Action & Adventure,,,,
Sir! No Sir!,Netflix,2005.0,84.0,Documentaries,,,,
The Reason I Jump,Netflix,2021.0,82.0,Documentaries,,,,
Picture a Scientist,Netflix,2020.0,97.0,Documentaries,,,,
The Devil Below,Netflix,2021.0,89.0,Horror Movies,,,,
Bling Empire - The Afterparty,Netflix,2021.0,36.0,Movies,,,,
Cobra Kai - The Afterparty,Netflix,2021.0,34.0,Movies,,,,
To All the Boys: Always and Forever - The Afterparty,Netflix,2021.0,36.0,Movies,,,,
Sarbath,Netflix,2021.0,113.0,Comedies,,,,
Skater Girl,Netflix,2021.0,110.0,Children & Family Movies,,,,
Trese After Dark,Netflix,2021.0,36.0,Anime Features,,,,
Wish Dragon,Netflix,2021.0,102.0,Children & Family Movies,,,,
A Haunted House 2,Netflix,2014.0,86.0,Comedies,0.0,0.0,5.4,352.0
Blind Intersections,Netflix,2012.0,91.0,Dramas,,,,
Camellia Sisters,Netflix,2021.0,117.0,Dramas,,,,
Copenhagen,Netflix,2014.0,99.0,Dramas,0.0,0.0,6.6,68.0
Until Midnight,Netflix,2019.0,77.0,International Movies,,,,
Awake,Netflix,2021.0,97.0,Dramas,86000000.0,14373825.0,6.3,403.0
Confusion Na Wa,Netflix,2013.0,106.0,Comedies,,,,
Tragic Jungle,Netflix,2021.0,97.0,Dramas,,,,
Vampire Academy,Netflix,2014.0,104.0,Action & Adventure,0.0,0.0,5.8,603.0
A Private War,Netflix,2018.0,110.0,Dramas,,,,
Kitty Love: An Homage to Cats,Netflix,2021.0,61.0,Children & Family Movies,,,,
Small Chops,Netflix,2020.0,98.0,Dramas,,,,
Breaking Boundaries: The Science Of Our Planet,Netflix,2021.0,74.0,Documentaries,,,,
Fireplace 4K: Classic Crackling Fireplace from Fireplace for Your Home,Netflix,2015.0,60.0,Movies,,,,
Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,Netflix,2015.0,60.0,Movies,,,,
Sweet & Sour,Netflix,2021.0,103.0,Comedies,,,,
Trippin' with the Kandasamys,Netflix,2021.0,94.0,Comedies,,,,
Xtreme,Netflix,2021.0,112.0,Action & Adventure,,,,
Alan Saldaña: Locked Up,Netflix,2021.0,49.0,Stand-Up Comedy,,,,
Dancing Queens,Netflix,2021.0,111.0,Comedies,,,,
From Stress to Happiness,Netflix,2020.0,58.0,Documentaries,,,,
Myriam Fares: The Journey,Netflix,2021.0,72.0,Documentaries,,,,
The Girl and the Gun,Netflix,2019.0,78.0,Dramas,,,,
2 Hearts,Netflix,2020.0,101.0,Dramas,,,,
A Perfect Ending,Netflix,2012.0,110.0,Dramas,0.0,0.0,6.0,24.0
American Outlaws,Netflix,2001.0,94.0,Action & Adventure,35000000.0,13678913.0,5.7,56.0
And Then Came Lola,Netflix,2009.0,70.0,Comedies,0.0,0.0,6.0,14.0
Battlefield Earth,Netflix,2000.0,118.0,Action & Adventure,44000000.0,21400000.0,3.0,259.0
Black Holes | The Edge of All We Know,Netflix,2021.0,99.0,Documentaries,,,,
Bliss,Netflix,1997.0,103.0,Dramas,0.0,294064.0,4.8,6.0
Bliss,Netflix,1997.0,103.0,Dramas,3400000.0,660537.0,5.2,5.0
Bliss,Netflix,1997.0,103.0,Dramas,0.0,0.0,7.1,14.0
Carnaval,Netflix,2021.0,95.0,Comedies,,,,
Cloudburst,Netflix,2011.0,93.0,Comedies,0.0,0.0,6.6,14.0
Company of Heroes,Netflix,2013.0,101.0,Action & Adventure,0.0,0.0,5.4,47.0
Cradle 2 the Grave,Netflix,2003.0,101.0,Action & Adventure,25000000.0,56489558.0,5.8,242.0
Domestic Disturbance,Netflix,2001.0,89.0,Thrillers,75000000.0,54249294.0,5.4,115.0
Dream/Killer,Netflix,2015.0,109.0,Documentaries,0.0,0.0,7.3,3.0
Felon,Netflix,2008.0,104.0,Action & Adventure,2900000.0,0.0,7.1,239.0
Flipped,Netflix,2010.0,90.0,Comedies,14000000.0,1755212.0,7.4,426.0
Fools Rush In,Netflix,1997.0,109.0,Comedies,0.0,29481428.0,5.8,133.0
Gold Statue,Netflix,2019.0,145.0,Comedies,,,,
Hostel: Part III,Netflix,2011.0,88.0,Cult Movies,6000000.0,0.0,4.8,273.0
I Am Sam,Netflix,2001.0,132.0,Dramas,22000000.0,92542418.0,7.2,542.0
Love Jones,Netflix,1997.0,109.0,Comedies,10000000.0,0.0,8.1,12.0
Million Dollar Baby,Netflix,2004.0,133.0,Dramas,30000000.0,216763646.0,7.7,2519.0
Mosquita y Mari,Netflix,2012.0,85.0,Dramas,0.0,0.0,6.6,10.0
Never Back Down 2: The Beatdown,Netflix,2011.0,104.0,Action & Adventure,3000000.0,0.0,5.8,138.0
Ninja Assassin,Netflix,2009.0,99.0,Action & Adventure,40000000.0,60462347.0,6.2,384.0
Population 436,Netflix,2006.0,93.0,Horror Movies,0.0,0.0,5.5,71.0
Seven Souls in the Skull Castle: Season Moon Jogen,Netflix,2017.0,204.0,Action & Adventure,,,,
Seven Souls in the Skull Castle: Season Moon Kagen,Netflix,2017.0,212.0,Action & Adventure,,,,
Sniper: Legacy,Netflix,2014.0,98.0,Action & Adventure,0.0,0.0,5.5,45.0
Starsky & Hutch,Netflix,2004.0,101.0,Action & Adventure,60000000.0,170268750.0,5.6,661.0
Streets of Fire,Netflix,1984.0,94.0,Action & Adventure,14500000.0,8089290.0,6.6,105.0
Super Monsters: Once Upon a Rhyme,Netflix,2021.0,25.0,Children & Family Movies,,,,
Swordfish,Netflix,2001.0,99.0,Action & Adventure,102000000.0,147080413.0,6.1,946.0
The Four Seasons,Netflix,1981.0,108.0,Comedies,0.0,0.0,6.3,16.0
The Girl King,Netflix,2015.0,106.0,Dramas,0.0,0.0,6.4,37.0
The Interpreter,Netflix,2005.0,128.0,Thrillers,80000000.0,162944923.0,6.2,400.0
The Meddler,Netflix,2015.0,104.0,Comedies,3200000.0,4267218.0,6.0,89.0
The Mirror Has Two Faces,Netflix,1996.0,127.0,Comedies,42000000.0,0.0,6.5,47.0
The Outlaw Josey Wales,Netflix,1976.0,136.0,Action & Adventure,3700000.0,31800000.0,7.4,303.0
The Wedding Guest,Netflix,2018.0,97.0,Dramas,,,,
The Wind,Netflix,2019.0,88.0,Horror Movies,0.0,0.0,6.8,22.0
Then Came You,Netflix,2019.0,97.0,Comedies,,,,
Welcome Home,Netflix,2018.0,97.0,Thrillers,,,,
Bo Burnham: Inside,Netflix,2021.0,88.0,Stand-Up Comedy,,,,
One Lagos Night,Netflix,2021.0,103.0,Comedies,,,,
Collateral Beauty,Netflix,2016.0,97.0,Dramas,36000000.0,87416021.0,6.9,1553.0
Dog Gone Trouble,Netflix,2021.0,88.0,Children & Family Movies,,,,
Blue Miracle,Netflix,2021.0,97.0,Children & Family Movies,,,,
Ghost Lab,Netflix,2021.0,118.0,Horror Movies,,,,
Soy Rada: Serendipity,Netflix,2021.0,70.0,Stand-Up Comedy,,,,
The Day I lost My Shadow,Netflix,2018.0,91.0,Dramas,,,,
Baggio: The Divine Ponytail,Netflix,2021.0,92.0,Dramas,,,,
Gatao - The Last Stray,Netflix,2021.0,120.0,Action & Adventure,,,,
Nail Bomber: Manhunt,Netflix,2021.0,73.0,Documentaries,,,,
A Place in the Stars,Netflix,2014.0,110.0,Dramas,,,,
Home,Netflix,2015.0,94.0,Children & Family Movies,0.0,0.0,7.9,181.0
Home,Netflix,2015.0,94.0,Children & Family Movies,0.0,0.0,7.2,27.0
Home,Netflix,2015.0,94.0,Children & Family Movies,135000000.0,368871007.0,6.8,1539.0
Home,Netflix,2015.0,94.0,Children & Family Movies,0.0,0.0,7.0,1.0
Home,Netflix,2015.0,94.0,Children & Family Movies,0.0,0.0,5.0,6.0
Home,Netflix,2015.0,94.0,Children & Family Movies,0.0,0.0,4.8,10.0
Sam Smith: Love Goes - Live at Abbey Road Studios,Netflix,2020.0,61.0,International Movies,,,,
99 Songs,Netflix,2021.0,131.0,Dramas,,,,
99 Songs (Tamil),Netflix,2021.0,131.0,Dramas,,,,
99 Songs (Telugu),Netflix,2021.0,131.0,Dramas,,,,
Army of the Dead,Netflix,2021.0,148.0,Action & Adventure,,,,
Creating an Army of the Dead,Netflix,2021.0,29.0,Documentaries,,,,
Strain,Netflix,2020.0,107.0,Dramas,,,,
678,Netflix,2009.0,99.0,Dramas,,,,
Asmaa,Netflix,2011.0,92.0,Dramas,,,,
Hating Peter Tatchell,Netflix,2020.0,91.0,Documentaries,,,,
Little Singham Future mein Satakli,Netflix,2021.0,47.0,Children & Family Movies,,,,
Spy Kids: All the Time in the World,Netflix,2011.0,88.0,Children & Family Movies,27000000.0,85564310.0,4.4,228.0
Taxi No. 9211,Netflix,2006.0,116.0,Dramas,,,,
Sabotage,Netflix,2014.0,109.0,Action & Adventure,0.0,0.0,6.7,60.0
Sabotage,Netflix,2014.0,109.0,Action & Adventure,35000000.0,17508518.0,5.5,560.0
Small Town Crime,Netflix,2017.0,92.0,Thrillers,,,,
The Last Days,Netflix,1998.0,87.0,Documentaries,0.0,0.0,7.7,10.0
The Last Days,Netflix,1998.0,87.0,Documentaries,0.0,0.0,5.6,103.0
Amy Tan: Unintended Memoir,Netflix,2021.0,101.0,Documentaries,,,,
Sardar Ka Grandson,Netflix,2021.0,140.0,Comedies,,,,
Sleight,Netflix,2016.0,89.0,Dramas,0.0,0.0,5.8,64.0
Ahaan,Netflix,2021.0,81.0,Dramas,,,,
Love or Money,Netflix,2020.0,116.0,Dramas,,,,
Cinema Bandi,Netflix,2021.0,99.0,Comedies,,,,
Ferry,Netflix,2021.0,107.0,Dramas,,,,
I Am All Girls,Netflix,2021.0,107.0,Dramas,,,,
Jungle Beat: The Movie,Netflix,2021.0,90.0,Children & Family Movies,,,,
Table Manners,Netflix,2018.0,104.0,Comedies,,,,
The Strange House,Netflix,2020.0,100.0,Horror Movies,0.0,0.0,5.5,8.0
The Upshaws - The Afterparty,Netflix,2021.0,32.0,Comedies,,,,
The Woman in the Window,Netflix,2021.0,102.0,Dramas,0.0,0.0,7.5,43.0
Layer Cake,Netflix,2004.0,105.0,Independent Movies,6500000.0,11850214.0,7.0,565.0
Tottaa Pataaka Item Maal,Netflix,2018.0,107.0,Dramas,,,,
Wave of Cinema: Filosofi Kopi,Netflix,2020.0,64.0,Documentaries,,,,
Dance of the Forty One,Netflix,2021.0,99.0,Dramas,,,,
Oxygen,Netflix,2021.0,102.0,Dramas,0.0,0.0,5.4,15.0
Oxygen,Netflix,2021.0,102.0,Dramas,0.0,0.0,5.4,9.0
Oxygen,Netflix,2021.0,102.0,Dramas,0.0,0.0,6.4,10.0
Dear Affy,Netflix,2020.0,126.0,Comedies,,,,
Illegal Woman,Netflix,2020.0,119.0,Dramas,,,,
Deadly Switch,Netflix,2019.0,86.0,Independent Movies,,,,
Nayattu,Netflix,2021.0,122.0,Dramas,,,,
Sleepless,Netflix,2017.0,95.0,Action & Adventure,4000000.0,0.0,6.0,36.0
Sleepless,Netflix,2017.0,95.0,Action & Adventure,30000000.0,32540674.0,5.8,345.0
Super Me,Netflix,2021.0,104.0,Action & Adventure,,,,
Have You Ever Seen Fireflies? - Theatre Play,Netflix,1999.0,118.0,Dramas,,,,
In Our Mothers' Gardens,Netflix,2020.0,85.0,Documentaries,,,,
Milestone,Netflix,2021.0,98.0,Dramas,,,,
Monster,Netflix,2021.0,99.0,Dramas,8000000.0,60378584.0,7.0,500.0
Monster,Netflix,2021.0,99.0,Dramas,0.0,0.0,1.7,7.0
Monster,Netflix,2021.0,99.0,Dramas,0.0,0.0,6.2,15.0
The Circle - The Afterparty,Netflix,2021.0,35.0,Comedies,,,,
Time to Dance,Netflix,2020.0,107.0,Dramas,,,,
Unrest,Netflix,2017.0,97.0,Documentaries,0.0,0.0,5.3,45.0
And Tomorrow the Entire World,Netflix,2020.0,112.0,Dramas,,,,
Dead Man Down,Netflix,2013.0,118.0,Action & Adventure,0.0,18074539.0,5.9,646.0
Framing John DeLorean,Netflix,2019.0,109.0,Documentaries,,,,
The Clovehitch Killer,Netflix,2018.0,109.0,Dramas,,,,
Aliens Stole My Body,Netflix,2020.0,88.0,Children & Family Movies,,,,
Au coeur des gangs,Netflix,2006.0,97.0,Action & Adventure,,,,
Best of the Best,Netflix,1989.0,97.0,Action & Adventure,,,,
Dead Again in Tombstone,Netflix,2017.0,99.0,Action & Adventure,,,,
Due Date,Netflix,2010.0,95.0,Action & Adventure,65000000.0,211780824.0,6.2,1737.0
Fun with Dick & Jane,Netflix,2005.0,91.0,Comedies,,,,
Green Zone,Netflix,2010.0,115.0,Action & Adventure,100000000.0,94882889.0,6.4,730.0
Hachi: A Dog's Tale,Netflix,2009.0,93.0,Children & Family Movies,16000000.0,47801389.0,7.7,1769.0
JT LeRoy,Netflix,2018.0,109.0,Dramas,,,,
Madagascar 3: Europe's Most Wanted,Netflix,2012.0,96.0,Children & Family Movies,145000000.0,746921274.0,6.4,1857.0
Motu Patlu in Dragon's World,Netflix,2017.0,78.0,Children & Family Movies,,,,
Motu Patlu in the Game of Zones,Netflix,2019.0,87.0,Children & Family Movies,,,,
Motu Patlu in Wonderland,Netflix,2013.0,76.0,Children & Family Movies,,,,
Motu Patlu: Deep Sea Adventure,Netflix,2014.0,76.0,Children & Family Movies,,,,
Motu Patlu: Mission Moon,Netflix,2013.0,71.0,Children & Family Movies,,,,
Mystic River,Netflix,2003.0,138.0,Dramas,25000000.0,156822020.0,7.6,1473.0
Never Back Down,Netflix,2008.0,113.0,Action & Adventure,20000000.0,41627431.0,6.5,511.0
S.M.A.R.T Chase,Netflix,2018.0,94.0,Action & Adventure,,,,
Sitting in Limbo,Netflix,2020.0,89.0,Dramas,,,,
Stargate,Netflix,1994.0,121.0,Action & Adventure,55000000.0,196567262.0,6.8,942.0
State of Play,Netflix,2009.0,127.0,Dramas,60000000.0,87784194.0,6.7,489.0
Swiped,Netflix,2018.0,94.0,Comedies,,,,
The Darkest Hour,Netflix,2011.0,89.0,Action & Adventure,30000000.0,64626786.0,4.8,474.0
The Lovely Bones,Netflix,2009.0,136.0,Dramas,65000000.0,93525586.0,6.6,1101.0
The Sweetest Thing,Netflix,2002.0,89.0,Comedies,43000000.0,68696770.0,5.3,286.0
The Whole Nine Yards,Netflix,2000.0,99.0,Action & Adventure,41300000.0,106371651.0,6.3,540.0
The Whole Truth,Netflix,2016.0,93.0,Dramas,0.0,0.0,6.3,202.0
The Yeti Adventures,Netflix,2018.0,85.0,Children & Family Movies,,,,
Under Siege,Netflix,1992.0,102.0,Action & Adventure,35000000.0,156563139.0,6.1,405.0
Zack and Miri Make a Porno,Netflix,2008.0,101.0,Comedies,24000000.0,42105111.0,6.1,734.0
